0	1
0	2
0	6
0	8
0	16
0	31
0	34
0	41
0	47
0	63
0	79
0	81
0	87
0	127
0	128
0	157
0	176
0	192
0	216
0	225
0	234
0	236
0	254
0	314
0	322
0	339
0	358
0	374
0	391
0	411
0	484
0	488
0	508
0	521
0	537
0	627
0	630
0	632
0	637
0	641
0	715
0	725
0	732
0	743
0	744
0	757
0	777
0	831
0	874
0	1015
0	1134
0	1199
0	1255
0	1262
0	1327
0	1328
0	1332
0	1410
0	1415
0	1421
0	1426
0	1491
0	1511
0	1564
0	1565
0	1630
0	1644
0	1679
0	1874
0	1924
0	1938
0	1957
0	1969
0	1996
0	2275
0	2502
0	2503
0	2510
0	2519
0	2538
0	2540
0	2554
0	2577
0	2587
0	2588
0	2607
0	2608
0	2667
0	2700
0	2743
0	2752
0	2822
0	2827
0	2839
0	2911
0	2944
0	3011
0	3124
0	3127
0	3134
0	3150
0	3234
0	3282
0	3296
0	3311
0	3368
0	3412
0	3423
0	3471
0	3559
0	3754
0	3827
0	3884
0	3996
0	4053
0	4064
0	4156
0	4173
0	4177
0	4195
0	4299
0	4590
0	4687
0	4765
0	5004
0	5006
0	5007
0	5010
0	5015
0	5019
0	5038
0	5040
0	5077
0	5127
0	5158
0	5190
0	5234
0	5319
0	5353
0	5375
0	5390
0	5397
0	5405
0	5434
0	5497
0	5625
0	5626
0	5650
0	5710
0	5766
0	5768
0	5973
0	6253
0	6266
0	6416
0	6424
0	6454
0	6501
0	6504
0	6562
0	6735
0	6877
0	6943
0	6987
0	7022
0	7089
0	7499
0	7631
0	7636
0	7664
0	7695
0	7739
0	7823
0	7851
0	7892
0	7895
0	7902
0	7973
0	8075
0	8163
0	8332
0	8486
0	8510
0	8691
0	8726
0	8953
0	9107
0	9141
0	9924
1	0
1	37
1	41
1	89
1	117
1	160
1	197
1	217
1	366
1	395
1	400
1	625
1	636
1	665
1	1016
1	1152
1	1254
1	1265
1	1294
1	1417
1	1485
1	1496
1	1612
1	1680
1	1927
1	2345
1	2366
1	2579
1	2590
1	2670
1	2748
1	2839
1	3119
1	3125
1	3132
1	3342
1	3440
1	3760
1	3791
1	3812
1	3954
1	4074
1	4224
1	4444
1	5010
1	5012
1	5018
1	5084
1	5175
1	5276
1	5368
1	5399
1	5409
1	5669
1	5678
1	5827
1	6199
1	6252
1	6263
1	6718
1	6827
1	7509
1	7887
1	7944
1	8628
1	8945
1	8987
1	9476
1	9493
2	1
2	12
2	21
2	22
2	28
2	41
2	44
2	47
2	69
2	76
2	81
2	117
2	120
2	165
2	182
2	243
2	247
2	333
2	334
2	364
2	398
2	463
2	469
2	475
2	625
2	627
2	632
2	633
2	649
2	715
2	743
2	761
2	879
2	986
2	1021
2	1094
2	1111
2	1152
2	1172
2	1251
2	1294
2	1308
2	1313
2	1325
2	1329
2	1407
2	1410
2	1413
2	1428
2	1431
2	1464
2	1474
2	1526
2	1562
2	1603
2	1728
2	2087
2	2187
2	2227
2	2354
2	2556
2	2619
2	2637
2	2671
2	2675
2	2680
2	2697
2	2779
2	2867
2	2945
2	2959
2	3054
2	3134
2	3147
2	3156
2	3281
2	3405
2	3447
2	3759
2	3776
2	3816
2	3854
2	4066
2	4155
2	4174
2	4385
2	4791
2	5021
2	5049
2	5052
2	5317
2	5322
2	5331
2	5334
2	5370
2	5374
2	5409
2	5453
2	5673
2	5727
2	5781
2	5789
2	5820
2	6258
2	6288
2	6381
2	6562
2	6891
2	7031
2	7071
2	7590
2	7756
2	7788
2	7856
2	7950
2	7956
2	8212
2	8223
2	8471
2	8791
2	8835
2	9065
2	9402
3	8
3	11
3	16
3	22
3	30
3	66
3	78
3	79
3	80
3	91
3	100
3	113
3	138
3	161
3	169
3	206
3	241
3	249
3	315
3	344
3	358
3	381
3	513
3	558
3	567
3	703
3	704
3	783
3	786
3	840
3	943
3	957
3	966
3	1060
3	1133
3	1282
3	1304
3	1332
3	1337
3	1386
3	1402
3	1412
3	1449
3	1572
3	1604
3	1623
3	1802
3	2150
3	2188
3	2189
3	2242
3	2503
3	2505
3	2510
3	2524
3	2541
3	2700
3	2715
3	2743
3	2774
3	2812
3	2900
3	2902
3	3124
3	3129
3	3132
3	3223
3	3757
3	3759
3	3827
3	3921
3	3964
3	3998
3	4102
3	4387
3	4413
3	4419
3	4804
3	5016
3	5043
3	5059
3	5085
3	5140
3	5207
3	5256
3	5278
3	5336
3	5375
3	5554
3	5588
3	5625
3	5626
3	5668
3	5712
3	5840
3	5943
3	5969
3	5983
3	6108
3	6368
3	6523
3	6574
3	6595
3	6818
3	6877
3	6913
3	6933
3	7502
3	7616
3	7656
3	7671
3	7676
3	7687
3	7897
3	8168
3	8411
3	8536
3	8794
3	8907
3	9221
3	9391
3	9689
3	9977
4	20
4	37
4	99
4	118
4	161
4	471
4	474
4	1109
4	1279
4	1303
4	1410
4	1625
4	1641
4	1923
4	2109
4	2500
4	3140
4	3632
4	5016
4	5189
4	5204
4	5342
4	5669
4	5792
4	7053
4	7427
4	7600
4	7971
5	20
5	22
5	30
5	39
5	61
5	157
5	159
5	177
5	197
5	208
5	234
5	245
5	313
5	381
5	392
5	419
5	469
5	522
5	627
5	630
5	632
5	644
5	861
5	947
5	969
5	999
5	1028
5	1032
5	1094
5	1125
5	1177
5	1194
5	1254
5	1262
5	1279
5	1283
5	1296
5	1348
5	1351
5	1489
5	1562
5	1594
5	1605
5	1607
5	1645
5	1735
5	1874
5	1894
5	2192
5	2206
5	2510
5	2551
5	2560
5	2597
5	2619
5	2734
5	2800
5	2889
5	3241
5	3337
5	3516
5	3635
5	4375
5	4800
5	4864
5	4990
5	5077
5	5170
5	5197
5	5220
5	5254
5	5364
5	5480
5	5536
5	5633
5	5643
5	5718
5	5746
5	5859
5	5861
5	5956
5	6331
5	6406
5	6571
5	6605
5	6905
5	7011
5	7221
5	7404
5	7502
5	7579
5	7657
5	7909
5	7993
5	8438
5	8505
5	8815
5	9025
5	9086
5	9091
5	9220
6	0
6	1
6	11
6	20
6	42
6	65
6	75
6	109
6	159
6	167
6	178
6	327
6	329
6	416
6	474
6	487
6	494
6	549
6	574
6	636
6	649
6	664
6	666
6	684
6	736
6	944
6	961
6	985
6	1095
6	1272
6	1294
6	1296
6	1308
6	1318
6	1330
6	1334
6	1376
6	1562
6	1659
6	1730
6	1953
6	2072
6	2189
6	2342
6	2490
6	2510
6	2528
6	2598
6	2616
6	2665
6	2727
6	2853
6	3163
6	3305
6	3593
6	3599
6	3759
6	4023
6	4093
6	4670
6	4706
6	4707
6	4766
6	5022
6	5077
6	5089
6	5214
6	5246
6	5342
6	5644
6	5668
6	5679
6	5703
6	5704
6	5710
6	6057
6	6093
6	6263
6	6331
6	6607
6	6633
6	7570
6	7696
6	8449
6	8757
6	8991
6	9661
7	1
7	20
7	80
7	87
7	629
7	2519
7	2595
7	2898
7	3186
7	3614
7	4168
7	4238
7	5001
7	5004
7	5144
7	5257
7	6093
7	7522
7	9982
8	6
8	28
